gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PSMA8,2.46943976753318,-0.0618069445391234,0.146651612814626,-0.42145424351555,0.673423416694332,NA
PSMB11,0.0643321674262657,0.00410900109285479,0.0336427696786416,0.122136231116056,0.902791128382015,NA
PSMC3,22.516263787152,0.0306641328190476,0.1586112025733,0.193328922053135,0.846701377054236,NA
PSMC3IP,0.261949796571669,0.00887739864247926,0.0491844427211758,0.180492004205574,0.856766331035731,NA
PSMD12,24.9328577016771,0.0147392673493182,0.158212454867857,0.0931612328601357,0.925775472099736,NA
PSMD3,2.03663730038633,0.0339453070406001,0.144926779213489,0.234223842031263,0.814811206499822,NA
PSMD4,20.6488044707104,0.110802883672758,0.158538872039953,0.698900416327142,0.484614267308257,NA
PSMD5,6.09577821805486,-0.138834448291676,0.174583520076469,-0.795232266085973,0.426478405906541,NA
PSMD6-AS2,4.6012598320505,0.617539564299745,0.170884829567632,3.61377640052793,0.000301769331929272,NA
PSMD9,22.5679598054104,-0.0575235461964375,0.153766924234111,-0.374095706751978,0.708333112708188,NA
PSME3,6.58862235839927,0.148257763830002,0.175397143489751,0.845268975766788,0.397960678684077,NA
PSME4,10.0299175910276,-0.0379180730282999,0.175416414363797,-0.216160347170599,0.8288627612055,NA
PSMG1,4.68938270912767,0.0267835195591078,0.172023642266388,0.155696735670973,0.876272070348735,NA
PSMG3,7.70177889261187,-0.127756931707991,0.176599924977975,-0.723425741680943,0.469418361003388,NA
PSMG3-AS1,1.06978161354736,-0.054870094317201,0.119423396562532,-0.459458497217251,0.645904949076731,NA
PSMG4,12.7517320820194,0.152963940228165,0.1741158529642,0.8785181683578,0.379662582492718,NA
PSPC1,18.0620295940622,0.0460401127307614,0.161793513796955,0.284560929856188,0.775980547622482,NA
PSPH,7.65402223513708,0.432714909799228,0.174105357694198,2.48536240084729,0.0129419608767841,NA
PSRC1,0.142255500208392,0.00112467834994779,0.039570216080965,0.0284223454238051,0.977325302328078,NA
PSTK,2.49160096884076,0.0160227536100946,0.147220657149399,0.108834955096245,0.91333339832695,NA
PSTPIP2,22.2915514606814,-0.104819224161443,0.162746460644243,-0.644064539078197,0.519533584036377,NA
PTBP1,15.413477601181,0.147828205378502,0.170773253584982,0.865640270213265,0.386687464577638,NA
PTBP2,9.2770446120692,0.0813481989060795,0.175646752769931,0.463135228082654,0.643267440338751,NA
PTCD1,4.1124499729333,-0.0851376328451067,0.170161781384824,-0.50033346002982,0.61684029760057,NA
PTCD2,2.83203684560277,-0.0917423070972258,0.152216083511349,-0.602710994665589,0.546700966091339,NA
PTCH1,2.07396188400898,0.141524245672749,0.145258139177867,0.97429477255973,0.329910199447052,NA
PTCH2,8.01652512736862,-0.182909885354078,0.176441151583055,-1.03666227358518,0.299893279990811,NA
PTCHD2,0.0616265089019063,-0.00248888887186448,0.0336427696786416,-0.0739799040221287,0.941026375702775,NA
PTCHD3P1,3.03231625065887,0.0173842442154941,0.162701822185695,0.106847261954159,0.914910152437504,NA
PTCHD4,12.5034517047409,0.173012279468579,0.17067329792018,1.01370443752422,0.310723806001428,NA
PTCRA,0.959562640697387,-0.00736650171799417,0.105090467182727,-0.0700967643923931,0.94411664201036,NA
PTCSC3,0.282208200059621,-0.0197980064983982,0.0615229680783882,-0.321798624428733,0.747605256464219,NA
PTDSS1,13.4963581915441,0.16780266216914,0.17242955236495,0.973166489546889,0.330470562718358,NA
PTDSS2,0.77055272167854,-0.0122255266075182,0.102543826451219,-0.119222453760627,0.905099117991371,NA
PTENP1,0.0297672450605846,0.00410900109285479,0.0336427696786416,0.122136231116056,0.902791128382015,NA
PTGDR,0.56376558532772,0.0102672211292787,0.085645886017956,0.11987991025192,0.904578278989765,NA
PTGDR2,0.269686272607414,0.00269394291488544,0.0606898284809872,0.0443887053615483,0.96459456459183,NA
PTGDS,2.2486696300247,-0.12087903859015,0.145227858679491,-0.83234056942837,0.405216737306685,NA
PTGER2,13.529935565363,0.225705577575919,0.172651729161751,1.30728825405776,0.191114831899117,NA
PTGER3,0.0699313839200367,0,0.0336427696786416,0,1,NA
PTGER4,25.2848164787867,0.156259232658986,0.163792872736503,0.954005080003466,0.340081070955652,NA
PTGER4P2-CDK2AP2P2,0.213136648291312,-0.019772726596651,0.0493571290566928,-0.400605281841649,0.688710756313399,NA
PTGES,0.719170790368681,-0.00891421030505234,0.095175665850874,-0.0936606035309443,0.925378766483623,NA
PTGES2,6.68659707173188,0.0847808197839465,0.175900162583858,0.481982611832597,0.629818298551338,NA
PTGES2-AS1,0.241511480417696,0.0286265460327799,0.0478651092514851,0.598067078095966,0.549795176247614,NA
PTGES3L,8.78552648337882,0.188576065948342,0.175983812599777,1.07155347507558,0.283920639824036,NA
PTGFRN,0.394241905849686,-0.0289547782054944,0.0736285360478255,-0.393254840578207,0.694131268776412,NA
PTGIR,0.437514272553177,-0.0421621319941778,0.0710209555441175,-0.593657627824891,0.552741128704228,NA
PTGIS,6.58976244606992,0.190755602131257,0.176156233123899,1.08287739098673,0.27886284844716,NA
PTGR1,0.252937380646993,-0.0183445262088962,0.0592917237282082,-0.309394381802544,0.757021543561333,NA
PTGR2,7.60979078994722,0.103286709434202,0.17659766482848,0.584870188031753,0.558635005473074,NA
PTGS1,1.75366246210772,-0.139156828706913,0.137284299980798,-1.01363978784447,0.310754664932948,NA
PTGS2,5.69242408180277,-0.199197728014437,0.171107953452257,-1.16416404962741,0.244357536225782,NA
